Station,Date,Yearly max,Exceedance probability,Return periods
9423350,2004-12-29 00:00:00,17.495832,4.545454545454546,22.0
9423350,2010-12-22 00:00:00,10.418437,9.090909090909092,11.0
9423350,2005-01-10 00:00:00,7.4052086,13.636363636363635,7.333333333333334
9423350,2007-08-01 00:00:00,5.7253127,18.181818181818183,5.5
9423350,2014-08-04 00:00:00,3.1794791,22.727272727272727,4.4
9423350,2000-02-21 00:00:00,2.4176042,27.27272727272727,3.666666666666667
9423350,2017-02-18 00:00:00,2.3192708,31.818181818181817,3.142857142857143
9423350,2001-03-07 00:00:00,2.0845833,36.36363636363637,2.75
9423350,2013-08-24 00:00:00,1.9015464,40.909090909090914,2.444444444444444
9423350,2020-03-13 00:00:00,1.6730927,45.45454545454545,2.2
9423350,2019-02-15 00:00:00,1.6033334,50.0,2.0
9423350,2015-08-27 00:00:00,1.2544329,54.54545454545454,1.8333333333333335
9423350,1999-07-16 00:00:00,1.0387,59.09090909090909,1.6923076923076923
9423350,2018-07-13 00:00:00,0.89340204,63.63636363636363,1.5714285714285714
9423350,2016-12-23 00:00:00,0.82927084,68.18181818181817,1.4666666666666668
9423350,2011-07-10 00:00:00,0.8155208,72.72727272727273,1.375
9423350,2009-08-23 00:00:00,0.57625,77.27272727272727,1.2941176470588236
9423350,2003-03-16 00:00:00,0.47726315,81.81818181818183,1.222222222222222
9423350,2008-01-27 00:00:00,0.365625,86.36363636363636,1.1578947368421053
9423350,2002-07-19 00:00:00,0.21989584,90.9090909090909,1.1
9423350,2006-07-04 00:00:00,0.206875,95.45454545454545,1.0476190476190477
9427520,1998-09-15 00:00:00,18925.0,4.761904761904762,21.0
9427520,1997-08-02 00:00:00,18688.541,9.523809523809524,10.5
9427520,1999-06-05 00:00:00,18579.166,14.285714285714285,7.0
9427520,1996-04-16 00:00:00,17880.209,19.047619047619047,5.25
9427520,2004-05-31 00:00:00,17656.25,23.809523809523807,4.200000000000001
9427520,2001-07-07 00:00:00,17508.021,28.57142857142857,3.5
9427520,2002-07-08 00:00:00,17492.709,33.33333333333333,3.000000000000001
9427520,1989-04-10 00:00:00,17284.375,38.095238095238095,2.625
9427520,2003-04-02 00:00:00,17250.0,42.857142857142854,2.3333333333333335
9427520,1988-07-18 00:00:00,16925.0,47.61904761904761,2.1000000000000005
9427520,2005-07-15 00:00:00,16779.166,52.38095238095239,1.909090909090909
9427520,1991-07-16 00:00:00,16605.209,57.14285714285714,1.75
9427520,2000-07-11 00:00:00,16518.75,61.904761904761905,1.6153846153846154
9427520,1990-07-25 00:00:00,15801.25,66.66666666666666,1.5000000000000004
9427520,1994-06-14 00:00:00,15772.917,71.42857142857143,1.4
9427520,1992-06-30 00:00:00,15335.0,76.19047619047619,1.3125
9427520,2006-06-24 00:00:00,15218.125,80.95238095238095,1.2352941176470589
9427520,1995-06-27 00:00:00,15086.458,85.71428571428571,1.1666666666666667
9427520,1993-03-16 00:00:00,13438.125,90.47619047619048,1.1052631578947367
9427520,1987-12-25 00:00:00,11893.958,95.23809523809523,1.0500000000000003
9429100,1998-02-21 00:00:00,16754.166,2.941176470588235,34.00000000000001
9429100,2014-03-26 00:00:00,16425.0,5.88235294117647,17.000000000000004
9429100,1997-08-04 00:00:00,14584.375,8.823529411764707,11.333333333333332
9429100,1999-01-09 00:00:00,14578.125,11.76470588235294,8.500000000000002
9429100,2009-04-23 00:00:00,14326.3545,14.705882352941178,6.8
9429100,2020-04-21 00:00:00,14123.958,17.647058823529413,5.666666666666666
9429100,1989-04-11 00:00:00,14002.083,20.588235294117645,4.857142857142858
9429100,2016-04-21 00:00:00,13964.583,23.52941176470588,4.250000000000001
9429100,2001-07-08 00:00:00,13376.042,26.47058823529412,3.7777777777777777
9429100,2000-04-05 00:00:00,13339.583,29.411764705882355,3.4
9429100,1996-04-17 00:00:00,13097.917,32.35294117647059,3.0909090909090913
9429100,2002-03-31 00:00:00,13082.292,35.294117647058826,2.833333333333333
9429100,2013-04-24 00:00:00,13080.208,38.23529411764706,2.6153846153846154
9429100,2010-03-22 00:00:00,13063.542,41.17647058823529,2.428571428571429
9429100,2011-04-06 00:00:00,13036.25,44.11764705882353,2.2666666666666666
9429100,2004-04-15 00:00:00,13023.958,47.05882352941176,2.1250000000000004
9429100,2008-04-08 00:00:00,12983.333,50.0,2.0
9429100,2015-03-15 00:00:00,12875.0,52.94117647058824,1.8888888888888888
9429100,2003-04-02 00:00:00,12834.375,55.88235294117647,1.7894736842105263
9429100,2012-04-19 00:00:00,12718.333,58.82352941176471,1.7
9429100,2017-04-24 00:00:00,12461.042,61.76470588235294,1.619047619047619
9429100,1994-04-20 00:00:00,12406.25,64.70588235294117,1.5454545454545456
9429100,1991-04-16 00:00:00,12258.333,67.64705882352942,1.4782608695652173
9429100,1990-07-26 00:00:00,12209.265,70.58823529411765,1.4166666666666665
9429100,1995-03-28 00:00:00,12053.125,73.52941176470588,1.3599999999999999
9429100,2018-04-08 00:00:00,11780.0,76.47058823529412,1.3076923076923077
9429100,2006-04-04 00:00:00,11693.6455,79.41176470588235,1.2592592592592593
9429100,1992-07-06 00:00:00,11080.147,82.35294117647058,1.2142857142857144
9429100,2019-06-12 00:00:00,11074.0625,85.29411764705883,1.1724137931034482
9429100,2005-04-10 00:00:00,11048.958,88.23529411764706,1.1333333333333333
9429100,1993-04-27 00:00:00,9883.4375,91.17647058823529,1.096774193548387
9429100,1988-10-01 00:00:00,8485.522,94.11764705882352,1.0625000000000002
9429100,2007-10-01 00:00:00,7596.349,97.05882352941177,1.0303030303030303
